jhancockpensions.com	Orientation, Motion	Canvas	jhancockpensions.com	1	0.0
nutrisystem.com	Orientation, Motion	Canvas	nutrisystem.com	1	0.0
quantopian.com	Orientation		quantopian.com	1	0.0
udnfunlife.com	Orientation, Motion		udnfunlife.com	1	0.0
credicard.com.br	Orientation, Motion		credicard.com.br	1	0.0
idahostatesman.com	Orientation		idahostatesman.com	1	0.0
realtimeboard.com	Orientation		realtimeboard.com	1	0.0
footlocker.com	Orientation, Motion	Canvas	footlocker.com	1	0.0002
ultimateears.com	Orientation		ultimateears.com	1	0.0
newsobserver.com	Orientation		newsobserver.com	1	0.0001
capitalone.com	Orientation, Motion	Canvas	capitalone.com	1	0.0023
uhcsr.com	Orientation		uhcsr.com	1	0.0
ticketmaster.com	Orientation, Motion	Canvas	ticketmaster.com	1	0.0015
cabelasclubvisa.com	Orientation, Motion	Canvas	cabelasclubvisa.com	1	0.0
cqzeno.com	Orientation		cqzeno.com	1	0.0
coinnest.co.kr	Orientation		coinnest.co.kr	1	0.0
bb.org.bd	Orientation, Light, Motion	Canvas, WebRTC	bb.org.bd	1	0.0
tenping.kr	Orientation		mintelly.blogspot.kr	1	0.0
solutioninn.com	Orientation		solutioninn.com	1	0.0
tui.nl	Orientation, Light, Motion	Canvas, WebRTC	tui.nl	1	0.0
nordstromcard.com	Orientation, Motion	Canvas	nordstromcard.com	1	0.0
autoscout24.nl	Orientation		autoscout24.nl	1	0.0
xm.com	Orientation, Motion	Canvas	xm.com	1	0.0004
davidsbridal.com	Orientation, Motion	Canvas	davidsbridal.com	1	0.0
advocare.com	Orientation, Motion	Canvas	advocare.com	1	0.0
panerabread.com	Orientation, Motion	Canvas	panerabread.com	1	0.0002
chiefarchitect.com	Motion		chiefarchitect.com	1	0.0
eas.pt	Motion		eas.pt	1	0.0
kayak.com.mx	Motion	Canvas, AudioContext	kayak.com.mx	1	0.0
gotogate.com	Motion		gotogate.com	1	0.0
momondo.es	Motion	Canvas, AudioContext	momondo.es	1	0.0
touchofmodern.com	Motion		touchofmodern.com	1	0.0001
kayak.it	Motion	Canvas, AudioContext	kayak.it	1	0.0
fiverr.com	Motion	Canvas, AudioContext	fiverr.com	1	0.0018
seamless.com	Motion		seamless.com	1	0.0002
ipsy.com	Motion		ipsy.com	1	0.0001
kayak.es	Motion	Canvas, AudioContext	kayak.es	1	0.0
cheapflights.ca	Motion	Canvas, AudioContext	cheapflights.ca	1	0.0
moh.gov.sa	Motion	Canvas, WebRTC	moh.gov.sa	1	0.0001
lightingdirect.com	Motion		lightingdirect.com	1	0.0
kayak.co.in	Motion	Canvas, AudioContext	kayak.co.in	1	0.0
ezcater.com	Motion		ezcater.com	1	0.0
seekingalpha.com	Motion		seekingalpha.com	1	0.0006
capital.fr	Motion		capital.fr	1	0.0001
engineerjobs.com	Motion		engineerjobs.com	1	0.0
icao.int	Motion	Canvas, WebRTC	icao.int	1	0.0
momondo.it	Motion	Canvas, AudioContext	momondo.it	1	0.0
gotogate.fr	Motion		gotogate.fr	1	0.0
360cities.net	Motion		360cities.net	1	0.0
mojebanka.cz	Motion		mojebanka.cz	1	0.0001
kayak.de	Motion	Canvas, AudioContext	kayak.de	1	0.0
99designs.com.br	Motion		99designs.com.br	1	0.0
greencarreports.com	Motion		greencarreports.com	1	0.0
anb.com.sa	Motion	Canvas, WebRTC	anb.com.sa	1	0.0
hotpads.com	Motion		hotpads.com	1	0.0002
thriftbooks.com	Motion	Canvas, AudioContext	thriftbooks.com	1	0.0001
momondo.ro	Motion	Canvas, AudioContext	momondo.ro	1	0.0
tjmylike.com	Motion		tjmylike.com	1	0.0
momondo.ru	Motion	Canvas, AudioContext	momondo.ru	1	0.0001
azcentral.com	Motion		azcentral.com	1	0.0001
zazzle.co.uk	Motion	Canvas, AudioContext	zazzle.co.uk	1	0.0
99designs.com	Motion		99designs.com	1	0.0002
ba.com	Motion	Canvas, WebRTC	ba.com	1	0.0001
news.gr	Motion		news.gr	1	0.0
upwork.com	Motion		upwork.com	1	0.0015
unitedhealthcareonline.com	Motion	Canvas, WebRTC	unitedhealthcareonline.com	1	0.0
renttherunway.com	Motion		renttherunway.com	1	0.0001
washingtonmonthly.com	Motion		washingtonmonthly.com	1	0.0
zalora.com.hk	Motion, Orientation	Canvas	zalora.com.hk	1	0.0
momondo.fr	Motion	Canvas, AudioContext	momondo.fr	1	0.0
adidas.ca	Motion, Orientation	Canvas	adidas.ca	1	0.0
groupon.co.uk	Motion, Orientation	Canvas	groupon.co.uk	1	0.0001
momondo.fi	Motion	Canvas, AudioContext	momondo.fi	1	0.0
golem.network	Motion, Orientation		golem.network	1	0.0
zazzle.com	Motion	Canvas, AudioContext	zazzle.com	1	0.0002
placeforshow.com	Motion, Orientation		qip.ru	1	0.0001
shopspring.com	Motion	Canvas	shopspring.com	1	0.0
groupon.pl	Motion, Orientation	Canvas	groupon.pl	1	0.0
creditonebank.com	Motion	Canvas, WebRTC	creditonebank.com	1	0.0002
alquds.com	Motion		alquds.com	1	0.0
checkfelix.com	Motion	Canvas, AudioContext	checkfelix.com	1	0.0
bedbathandbeyond.ca	Motion, Orientation	Canvas	bedbathandbeyond.ca	1	0.0
idealista.com	Motion		idealista.com	1	0.0004
lulus.com	Motion		lulus.com	1	0.0002
octopart.com	Motion	Canvas, AudioContext	octopart.com	1	0.0001
danbolig.dk	Motion		danbolig.dk	1	0.0
compactappliance.com	Motion		compactappliance.com	1	0.0
stan.com.au	Motion		stan.com.au	1	0.0001
justgetflux.com	Light		justgetflux.com	1	0.0001
pstatic.gr	Light		bestprice.gr	1	0.0001
ncsecu.org	Light, Motion, Orientation	Canvas, WebRTC	ncsecu.org	1	0.0001
gigatron.rs	Light		gigatron.rs	1	0.0
kayak.co.jp	Motion	Canvas, AudioContext	kayak.co.jp	1	0.0
beefree.io	Motion, Orientation		beefree.io	1	0.0
banggo.com	Motion		banggo.com	1	0.0001
aljarida.com	Motion		aljarida.com	1	0.0
kayak.co.uk	Motion	Canvas, AudioContext	kayak.co.uk	1	0.0
momondo.se	Motion	Canvas, AudioContext	momondo.se	1	0.0
rltracker.pro	Motion		rltracker.pro	1	0.0
voici.fr	Motion		voici-news.fr	1	0.0
momondo.co.uk	Motion	Canvas, AudioContext	momondo.co.uk	1	0.0
bit.ua	Motion		bit.ua	1	0.0
momondo.no	Motion	Canvas, AudioContext	momondo.no	1	0.0
landof10.com	Motion		landof10.com	1	0.0
travelstart.de	Motion		travelstart.de	1	0.0
avvo.com	Motion		avvo.com	1	0.0001
essential.com	Motion		essential.com	1	0.0
tipico.de	Motion, Orientation	Canvas	tipico.de	1	0.0001
groupon.be	Motion, Orientation	Canvas	groupon.be	1	0.0
groupon.ie	Motion, Orientation	Canvas	groupon.ie	1	0.0
hotelscombined.com	Motion	Canvas, AudioContext	hotelscombined.com	1	0.0001
marriott.co.jp	Motion, Orientation	Canvas, Canvas font, WebRTC	marriott.co.jp	1	0.0
groupon.it	Motion, Orientation	Canvas	groupon.it	1	0.0001
nordstromrack.com	Motion, Orientation	Canvas	nordstromrack.com	1	0.0003
grubhub.com	Motion		grubhub.com	1	0.0004
simplyhired.com	Motion		simplyhired.com	1	0.0001
fidelity.com	Motion, Orientation	Canvas	fidelity.com	1	0.0016
kayak.com	Motion	Canvas, AudioContext	kayak.com	1	0.001
broadwayworld.com	Motion		broadwayworld.com	1	0.0001
cheapflights.com	Motion	Canvas, AudioContext	cheapflights.com	1	0.0001
champssports.com	Motion, Orientation	Canvas	champssports.com	1	0.0
phila.gov	Motion	Canvas, WebRTC	phila.gov	1	0.0
gala.fr	Motion		gala-news.fr	1	0.0
swoodoo.com	Motion	Canvas, AudioContext	swoodoo.com	1	0.0001
idealista.it	Motion		idealista.it	1	0.0001
myuhc.com	Motion	Canvas, WebRTC	myuhc.com	1	0.0001
faucetdirect.com	Motion		faucetdirect.com	1	0.0
hotelscombined.co.kr	Motion	Canvas, AudioContext	hotelscombined.co.kr	1	0.0
leisurepro.com	Motion		leisurepro.com	1	0.0
ns8ds.com	Motion		zippo.com	1	0.0
workopolis.com	Motion		workopolis.com	1	0.0001
cheapflights.co.za	Motion	Canvas, AudioContext	cheapflights.co.za	1	0.0
drupal.org	Motion	Canvas, AudioContext	drupal.org	1	0.0002
kayak.co.kr	Motion	Canvas, AudioContext	kayak.co.kr	1	0.0
ruelala.com	Motion		ruelala.com	1	0.0
adorama.com	Motion		adorama.com	1	0.0001
poppriceguide.com	Motion		poppriceguide.com	1	0.0
dk9z4pchmqfep.cloudfront.net	Motion		wimdu.de	1	0.0
momondo.de	Motion	Canvas, AudioContext	momondo.de	1	0.0001
kayak.fr	Motion	Canvas, AudioContext	kayak.fr	1	0.0
eluniversal.com.co	Motion		eluniversal.com.co	1	0.0
tstc.edu	Motion		tstc.edu	1	0.0
dropmefiles.com	Orientation		dropmefiles.com	1	0.0001
local.ch	Orientation		local.ch	1	0.0
jgchq.com	Orientation		btbit.xyz	1	0.0001
directv.com	Orientation		directv.com	1	0.0003
informa.com	Orientation		informa.com	1	0.0
hulaporn.com	Orientation		porn300.com	1	0.0005
thestate.com	Orientation		thestate.com	1	0.0001
shoppersdrugmart.ca	Orientation	Canvas, Canvas font, AudioContext, WebRTC	shoppersdrugmart.ca	1	0.0
pcprcl.com	Orientation, Motion		pcprcl.com	1	0.0
fresnobee.com	Orientation		fresnobee.com	1	0.0
centredaily.com	Orientation		centredaily.com	1	0.0
wtop.com	Orientation		wtop.com	1	0.0001
klei.com	Orientation		kleientertainment.com	1	0.0
hotelscombined.com.tw	Motion	Canvas, AudioContext	hotelscombined.com.tw	1	0.0
wolt.com	Motion	Canvas	wolt.com	1	0.0
autoscout24.it	Orientation		autoscout24.it	1	0.0002
st8fm.com	Orientation	Canvas, Canvas font	statefarm.com	1	0.0002
autoscout24.fr	Orientation		autoscout24.fr	1	0.0
thenewstribune.com	Orientation		thenewstribune.com	1	0.0
101.com	Orientation		101.com	1	0.0
cbssports.com	Orientation		cbssports.com	1	0.0009
elle.com.hk	Orientation		elle.com.hk	1	0.0
gfycat.com	Orientation		gfycat.com	1	0.0035
ambientplatform.vn	Motion		thegioidienanh.vn	1	0.0
mundi.com.br	Motion	Canvas, AudioContext	mundi.com.br	1	0.0
momondo.dk	Motion	Canvas, AudioContext	momondo.dk	1	0.0
99designs.co.uk	Motion		99designs.co.uk	1	0.0
kayak.com.au	Motion	Canvas, AudioContext	kayak.com.au	1	0.0
build.com	Motion		build.com	1	0.0
tax.gov.ma	Motion	Canvas, WebRTC	tax.gov.ma	1	0.0
npr.org	Motion		npr.org	1	0.0014
spillad.com	Motion		lifeofpix.com	1	0.0
mtb.com	Motion	Canvas, WebRTC	mtb.com	1	0.0001
saatchiart.com	Motion		saatchiart.com	1	0.0
priceline.com	Motion		priceline.com	1	0.0006
alkhaleejonline.net	Motion		alkhaleejonline.net	1	0.0
filmow.com	Motion		filmow.com	1	0.0001
06movie.com	Motion		06movie.com	1	0.0
wowjobs.ca	Motion		wowjobs.ca	1	0.0
simplyhired.co.in	Motion		simplyhired.co.in	1	0.0
therealreal.com	Motion		therealreal.com	1	0.0001
idealista.pt	Motion		idealista.pt	1	0.0
sunnysports.com	Motion		sunnysports.com	1	0.0
alaskaair.com	Motion	Canvas, AudioContext	alaskaair.com	1	0.0003
northjersey.com	Motion		northjersey.com	1	0.0
amnesty.org	Motion		amnesty.org	1	0.0
cheapflights.co.uk	Motion	Canvas, AudioContext	cheapflights.co.uk	1	0.0
goconqr.com	Motion		goconqr.com	1	0.0001
supersavertravel.se	Motion		supersavertravel.se	1	0.0
momondo.pt	Motion	Canvas, AudioContext	momondo.pt	1	0.0
matchesfashion.com	Motion		matchesfashion.com	1	0.0001
smutty.com	Motion		smutty.com	1	0.0001
desktx.com	Motion		desktx.com	1	0.0
momondo.com	Motion	Canvas, AudioContext	momondo.com	1	0.0001
tfi.uz	Motion		tfi.uz	1	0.0
cnn.io	Motion		cnn.com	1	0.01
realself.com	Motion	Canvas, AudioContext	realself.com	1	0.0001
harveynichols.com	Motion	Canvas, AudioContext	harveynichols.com	1	0.0001
kayak.com.br	Motion	Canvas, AudioContext	kayak.com.br	1	0.0
