3046	thekitchn.com	Orientation	lightboxcdn.com
3049	septwolves.tmall.com	Orientation	alicdn.com
3064	sears.com	Motion, Orientation	sears.com
3068	lafuma.tmall.com	Orientation	alicdn.com
3076	slader.com	Motion	doubleverify.com
3079	complex.com	Motion	doubleverify.com
3098	allmusic.com	Motion	doubleverify.com
3109	thechive.com	Orientation	lightboxcdn.com
3119	xmtrading.com	Motion, Orientation	xmtrading.com
3122	chaoshi.tmall.com	Orientation	alicdn.com
3138	laprensagrafica.com	Motion, Light, Proximity, Orientation	b2c.com
3143	abcya.com	Motion	doubleverify.com
3232	imore.com	Orientation	lightboxcdn.com
3237	alaskaair.com	Motion	alaskaair.com
3241	maniform.tmall.com	Orientation	alicdn.com
3294	tamilgun.tools	Motion, Orientation	adsco.re
3300	triumph.tmall.com	Orientation	alicdn.com
3317	vogue.com.tw	Motion	serving-sys.com
3326	discoveryexpedition.tmall.com	Orientation	alicdn.com
3375	ae.com	Motion, Orientation	ae.com
3381	new3c.tmall.com	Orientation	alicdn.com
3392	earthmusic.tmall.com	Orientation	alicdn.com
3408	nanxie.tmall.com	Orientation	alicdn.com
3430	urfs.tmall.com	Orientation	alicdn.com
3436	fairwhale.tmall.com	Orientation	alicdn.com
3446	lining.tmall.com	Orientation	alicdn.com
3454	eatthis.com	Orientation	lightboxcdn.com
3477	bizjournals.com	Motion, Light, Proximity, Orientation	b2c.com
3479	theglobeandmail.com	Motion, Light, Proximity, Orientation	b2c.com
3491	jackjones.tmall.com	Orientation	alicdn.com
3507	cumlouder.com	Orientation	pornglee.com
3513	animelek.com	Motion, Orientation	adsco.re
3514	theonion.com	Orientation	lightboxcdn.com
3534	bag.tmall.com	Orientation	alicdn.com
3555	jkanime.net	Motion, Orientation	adsco.re
3577	newbalance.tmall.com	Orientation	alicdn.com
3585	wegotthiscovered.com	Motion	doubleverify.com
3595	sarayanews.com	Motion	doubleverify.com
3598	dailythanthi.com	Motion	doubleverify.com
3600	anandabazar.com	Motion	doubleverify.com
3616	stuff.co.nz	Orientation	go-mpulse.net, moatads.com
3620	starwoodhotels.com	Orientation	starwoodhotels.com
3622	imis.tmall.com	Orientation	alicdn.com
3639	segodnya.ua	Motion	admixer.net
3646	hdeuropix.io	Motion, Orientation	adsco.re
3656	peacebird.tmall.com	Orientation	alicdn.com
3664	gucci.com	Motion, Orientation	gucci.com
3671	ntv.com.tr	Orientation	ntv.com.tr
3685	jeanswest.tmall.com	Orientation	alicdn.com
3692	wnd.com	Orientation	lightboxcdn.com
3706	sports.tmall.com	Orientation	alicdn.com
3722	yoox.com	Motion, Orientation	yoox.com
3744	tsn.ua	Motion	admixer.net
3749	eurostreaming.club	Motion, Orientation	adsco.re
3758	nordstromrack.com	Motion, Orientation	nordstromrack.com
3767	marksandspencer.tmall.com	Orientation	alicdn.com
3798	dyson.tmall.com	Orientation	alicdn.com
3801	lachapelle.tmall.com	Orientation	alicdn.com
3819	consumerreports.org	Orientation	answerscloud.com
3829	adidas.tmall.com	Orientation	alicdn.com
3866	aeroflot.ru	Motion, Orientation	aeroflot.ru
3871	tgd.kr	Motion	serving-sys.com
3874	shouji.tmall.com	Orientation	alicdn.com
3877	britishairways.com	Motion, Orientation	britishairways.com
3879	watch.tmall.com	Orientation	alicdn.com
3888	baby.tmall.com	Orientation	alicdn.com
3897	skyscanner.ru	Orientation	skyscnr.com
3902	ku.tmall.com	Orientation	alicdn.com
3920	esprit.tmall.com	Orientation	alicdn.com
3922	semir.tmall.com	Orientation	alicdn.com
3928	torrentdosfilmeshd.net	Motion, Orientation	adsco.re, cloudflare.com
3930	wt.tmall.com	Orientation	alicdn.com
3938	tvline.com	Motion	doubleverify.com
3960	rotoworld.com	Orientation	lightboxcdn.com
3973	westernunion.com	Orientation	westernunion.com
3981	paultan.org	Motion	serving-sys.com
3996	cinemablend.com	Orientation	lightboxcdn.com
4012	honeys.tmall.com	Orientation	alicdn.com
4016	bankia.es	Motion, Light, Proximity, Orientation	bankia.es
4026	scitation.org	Motion, Light, Proximity, Orientation	b2c.com
4048	forever21.tmall.com	Orientation	alicdn.com
4053	soha.vn	Motion	serving-sys.com
4066	edmunds.com	Motion	doubleverify.com
4068	siemens.com	Orientation	siemens.com
4114	usmagazine.com	Motion, Orientation	googlesyndication.com, lightboxcdn.com
4115	bershka.tmall.com	Orientation	alicdn.com
4117	newsela.com	Proximity	newsela.com
4132	it.tmall.com	Orientation	alicdn.com
4139	juegos.com	Motion	doubleverify.com
4143	book.tmall.com	Orientation	alicdn.com
4162	fastcompany.com	Orientation	lightboxcdn.com
4164	iloveoldschoolmusic.com	Motion	doubleverify.com
4169	gainreel.tmall.com	Orientation	alicdn.com
4192	jiyoujia.com	Orientation	alicdn.com
4214	fotor.com	Orientation	haozhaopian.net
4215	caranddriver.com	Motion	doubleverify.com
4227	ebaumsworld.com	Light, Proximity	b2c.com
4256	macromill.com	Orientation	macromill.com
4276	elle.com	Motion, Light, Proximity, Orientation	b2c.com
4286	pizzahut.com	Motion, Orientation	pizzahut.com
4305	calvinklein.tmall.com	Orientation	alicdn.com
4306	tonlion.tmall.com	Orientation	alicdn.com
4322	wday.ru	Orientation	alicdn.com
4341	eland.tmall.com	Orientation	alicdn.com
4367	jetstar.com	Motion, Orientation	go-mpulse.net, jetstar.com
4382	topshop.tmall.com	Orientation	alicdn.com
4392	langsha.tmall.com	Orientation	alicdn.com
4395	nanzhuang.tmall.com	Orientation	alicdn.com
4404	sketchfab.com	Orientation	sketchfab.com
4426	superanimes.site	Motion, Orientation	adsco.re
4432	biblestudytools.com	Orientation	lightboxcdn.com
4445	wizzair.com	Motion, Orientation	wizzair.com
4455	hollisterco.tmall.com	Orientation	alicdn.com
4470	lulus.com	Motion	lulus.com
4489	dsw.com	Motion, Orientation	dsw.com
4542	buy.tmall.com	Orientation	alicdn.com
4553	seamless.com	Motion	seamless.com, perimeterx.net
4554	anthropologie.com	Motion, Orientation	anthropologie.com
4569	ngs.ru	Orientation	probtn.com
4619	kordramas.com	Motion, Orientation	adsco.re
4635	thecaller.gr	Motion	serving-sys.com
4647	cox.com	Orientation	cox.com, foresee.com
4656	papajohns.com	Motion, Orientation	papajohns.com
4662	ih5.cn	Orientation	ih5.cn
4667	cabbeen.tmall.com	Orientation	alicdn.com
4703	delish.com	Motion, Light, Proximity, Orientation	b2c.com
4710	world.tmall.com	Orientation	alicdn.com
4712	uproxx.com	Motion, Orientation	sparkflow.net, ajax.googleapis.com, doubleverify.com
4737	drupal.org	Motion	drupal.org
4747	dongtw.com	Motion	doubleverify.com
4765	canadapost.ca	Orientation	qualtrics.com
4793	scofield.tmall.com	Orientation	alicdn.com
4832	anta.tmall.com	Orientation	alicdn.com
4853	tasteofhome.com	Motion	doubleverify.com
4857	kolonsport.tmall.com	Orientation	alicdn.com
4998	basichouse.tmall.com	Orientation	alicdn.com
5002	grainger.com	Motion, Orientation	grainger.com
5012	cox.net	Orientation	cox.com, foresee.com
5015	thoughtcatalog.com	Motion	pxi.pub
5016	snahp.it	Motion, Orientation	snahp.it, adsco.re
5034	golfchannel.com	Orientation	lightboxcdn.com
5039	nvxie.tmall.com	Orientation	alicdn.com
5060	popularmechanics.com	Motion, Light, Proximity, Orientation	b2c.com
5104	heraldweekly.com	Motion, Orientation	ad-score.com
5113	mycanal.fr	Motion, Orientation	mycanal.fr
5119	dingtalk.com	Orientation	alicdn.com
5137	cabelas.com	Motion, Orientation	cabelas.com
5160	studbooks.net	Motion	admixer.net
5180	statefarm.com	Orientation	st8fm.com
5223	iconfont.cn	Orientation	alicdn.com
5227	adweek.com	Orientation	lightboxcdn.com
5234	fangraphs.com	Motion	doubleverify.com
5255	gwu.edu	Orientation	vimeocdn.com
5266	yo-movies.com	Motion, Orientation	adsco.re
5292	tamilyogi.fm	Motion, Orientation	adsco.re
5299	osvita.ua	Motion	admixer.net
5313	koreaboo.com	Motion	serving-sys.com
5318	qvc.com	Motion, Orientation	qvc.com
5378	escr.to	Motion, Orientation	adsco.re
5387	pcgames-download.com	Motion, Orientation	adsco.re
5397	kufar.by	Motion	admixer.net
5416	cheezburger.com	Light, Proximity	b2c.com
5430	7starhd.mobi	Motion, Orientation	adsco.re
5438	apartmenttherapy.com	Light, Proximity, Orientation	lightboxcdn.com, adsafeprotected.com
5452	mkvcage.com	Motion, Orientation	adsco.re
5461	naszemiasto.pl	Motion	serving-sys.com
5475	cainiao.com	Orientation	alicdn.com
5502	watsons.tmall.com	Orientation	alicdn.com
5504	goodhousekeeping.com	Motion	doubleverify.com, serving-sys.com
5514	johnlewis.com	Orientation	johnlewis.com
5545	vshkole.com	Motion	admixer.net
5567	setlist.fm	Motion	doubleverify.com
5593	gravitytales.com	Motion	doubleverify.com
5598	alitrip.com	Orientation	alicdn.com
5652	kroger.com	Motion, Orientation	kroger.com
5670	kym-cdn.com	Light, Proximity	b2c.com
5685	creditonebank.com	Motion	creditonebank.com
5718	maxpreps.com	Motion, Orientation	ad-score.com
5770	banorte.com	Motion, Orientation	we-stats.com
5775	homedepot.ca	Motion, Orientation	homedepot.ca
5779	hotpads.com	Motion	hotpads.com, perimeterx.net
5794	dealnews.com	Motion	serving-sys.com
5838	filmfanatic.com	Motion	serving-sys.com
5847	bien.hu	Motion	serving-sys.com
5860	zazzle.com	Motion	zazzle.com
5862	drakorindo.tv	Motion, Orientation	adsco.re
5871	harpersbazaar.com	Motion, Light, Proximity, Orientation	b2c.com
5942	miamiherald.com	Orientation	miamiherald.com
6000	autoscout24.it	Orientation	autoscout24.it
6012	lesechos.fr	Motion	serving-sys.com
6021	anyxxx.com	Motion, Orientation	adsco.re
6056	pahe.in	Motion, Orientation	adsco.re
6161	everydayhealth.com	Orientation	lightboxcdn.com
6169	veporns.com	Motion, Orientation	adsco.re
6179	venturebeat.com	Orientation	lightboxcdn.com
6198	mlive.com	Motion	doubleverify.com
6199	govdelivery.com	Proximity	granicus.com
6210	footlocker.com	Motion, Orientation	footlocker.com
6283	panerabread.com	Motion, Orientation	panerabread.com
6289	babyblog.ru	Motion	serving-sys.com
6299	lazada.sg	Orientation	alicdn.com
6330	cinetux.io	Motion, Orientation	adsco.re
6343	whatculture.com	Motion, Orientation	sparkflow.net, ajax.googleapis.com
6346	slashdot.org	Motion	doubleverify.com
6354	edimdoma.ru	Motion	serving-sys.com
6363	cathaypacific.com	Motion, Orientation	cathaypacific.com
6385	pornleech.is	Motion, Orientation	adsco.re
6406	worldtimebuddy.com	Motion	serving-sys.com
6423	baby.ru	Orientation	probtn.com
6433	ripple.is	Motion	serving-sys.com
6438	payback.de	Motion, Proximity	payback.de, perimeterx.net
6473	sherdog.com	Motion, Orientation	originplatform.com
6486	mandatory.com	Motion, Orientation	originplatform.com
6549	univision.com	Orientation	yieldmo.com, lightboxcdn.com, go-mpulse.net
6566	self.com	Motion	perimeterx.net
6599	sling.com	Motion, Light, Proximity, Orientation	b2c.com
6614	m24.ru	Orientation	probtn.com
6616	99designs.com	Motion	d2t77mnxyo7adj.cloudfront.net, 99designs.com
6621	gradesaver.com	Motion	doubleverify.com
6641	torrentz2eu.top	Motion, Orientation	adsco.re
6674	matchesfashion.com	Motion	matchesfashion.com, perimeterx.net
6681	govoritmoskva.ru	Motion	serving-sys.com
6708	avvo.com	Motion	avvo.com
6713	qut.edu.au	Orientation	qut.edu.au
6722	philly.com	Motion, Light, Proximity, Orientation	b2c.com, ajax.googleapis.com, yieldmo.com, sparkflow.net
6754	nettavisen.no	Orientation	api.no
6816	azcentral.com	Motion	azcentral.com, serving-sys.com
6884	startribune.com	Motion	doubleverify.com
6905	film.ru	Orientation	probtn.com
6907	queapetito.com	Motion	doubleverify.com
6908	baltimoresun.com	Orientation	yieldmo.com
6916	goldchannelmovie.net	Motion, Orientation	adsco.re
6940	1ppt.com	Motion	baidu.com
6982	oregonlive.com	Motion	doubleverify.com
7000	seriesblanco.com	Motion, Orientation	adsco.re
7008	mensjournal.com	Orientation	lightboxcdn.com
7010	zhihuishu.com	Orientation	alicdn.com
7083	flyertalk.com	Motion	doubleverify.com
7132	filmeserialeonline.org	Motion, Orientation	adsco.re
7158	nejm.org	Motion, Light, Proximity, Orientation	b2c.com
7186	dramakoreaindo.com	Motion, Orientation	adsco.re
7285	perezhilton.com	Orientation	yieldmo.com
7351	teacherspayteachers.com	Motion, Orientation	teacherspayteachers.com
7358	expedia.ca	Motion	doubleverify.com
7359	vans.com	Motion, Orientation	vans.com
7393	pidruchniki.com	Motion	admixer.net
7395	toysrus.com	Motion, Orientation	toysrus.com
7415	telemundo.com	Motion	doubleverify.com
7455	thegrio.com	Orientation	lightboxcdn.com
7478	estrenosdoramas.net	Motion, Orientation	adsco.re
7520	animemovil.com	Motion, Orientation	adsco.re
7536	estrenosby.net	Motion, Orientation	adsco.re
7545	patagonia.com	Motion, Orientation	patagonia.com
7547	thestreet.com	Motion, Orientation	yieldmo.com, doubleverify.com
7565	cleveland.com	Motion	doubleverify.com
7608	clickhole.com	Orientation	lightboxcdn.com
7614	infopedia.pt	Motion	serving-sys.com
7620	unian.net	Motion	admixer.net
7639	elsiglodetorreon.com.mx	Motion	doubleverify.com
7734	express.com	Motion, Orientation	express.com
7736	belgium.be	Motion, Light, Orientation	belgium.be
7775	foxbusiness.com	Orientation	fncstatic.com, yieldmo.com
7782	undp.org	Orientation	vimeocdn.com
7819	ratewrite.tmall.com	Orientation	alicdn.com
7835	frontgatetickets.com	Motion	doubleverify.com
7857	tinypic.com	Motion	serving-sys.com
7937	salon.com	Motion, Orientation	sparkflow.net, ajax.googleapis.com, salon.com
7950	hertz.com	Orientation	answerscloud.com
7967	ncsecu.org	Motion, Light, Orientation	ncsecu.org
7975	cdw.com	Motion, Orientation	cdw.com
7996	animeskai.com	Motion, Orientation	adsco.re
7997	300mbfilms.co	Motion, Orientation	adsco.re
8002	eastbay.com	Motion, Orientation	eastbay.com
8015	damasgate.com	Motion	doubleverify.com
8041	stereogum.com	Motion	doubleverify.com
8076	vivastreet.co.uk	Motion, Light, Orientation	vivastreet.co.uk, ztsrv.com
8107	xmoviesforyou.com	Motion, Orientation	adsco.re
8128	rawlh.com	Motion, Orientation	adsco.re
8171	saksfifthavenue.com	Motion, Orientation	saks.com
8172	watchjavonline.com	Motion, Orientation	adsco.re
8174	liberal.gr	Motion	serving-sys.com
8186	whosampled.com	Motion	doubleverify.com
8224	iberia.com	Orientation	iberia.com
8249	ettv.tv	Motion, Orientation	adsco.re
8258	washingtonexaminer.com	Orientation	addroplet.com
8316	patheos.com	Orientation	lightboxcdn.com
8317	asos.fr	Motion, Orientation	asos.com
8319	talkingpointsmemo.com	Orientation	yieldmo.com
8418	digit.in	Motion	doubleverify.com
8436	freepeople.com	Motion, Orientation	freepeople.com
8438	lolking.net	Motion	doubleverify.com
8475	mshreqnews.net	Motion	serving-sys.com
8569	skyscanner.de	Orientation	skyscnr.com
8575	gosugamers.net	Motion, Orientation	smashcast.tv, doubleverify.com
8587	torrentlocura.com	Motion, Orientation	adsco.re
8619	myuhc.com	Motion	myuhc.com
8629	telemetro.com	Motion	doubleverify.com
8654	fgov.be	Motion, Light, Orientation	belgium.be
8674	kissdrama.club	Motion, Orientation	adsco.re
8702	freeporngayhdonline.org	Motion, Orientation	adsco.re
8724	simplyhired.com	Motion	simplyhired.com
8756	smutty.com	Motion	smutty.com
8763	falabella.com	Orientation	foresee.com
8801	marthastewart.com	Motion, Light, Proximity, Orientation	b2c.com, doubleverify.com, marthastewart.com
8806	vesti.bg	Motion	serving-sys.com
8820	newsauto.gr	Motion	serving-sys.com
8826	vidz7.com	Motion, Orientation	adsco.re
8829	tv.com	Motion	doubleverify.com
8831	travelzoo.com	Orientation	answerscloud.com
8832	reason.com	Orientation	yieldmo.com, lightboxcdn.com
8842	asos.de	Motion, Orientation	asos.com
8858	parapolitika.gr	Motion	serving-sys.com
8907	jamanetwork.com	Motion, Light, Proximity, Orientation	b2c.com
8929	adorama.com	Motion	adorama.com
9020	animeheaven.eu	Motion, Orientation	adsco.re
9095	nn.ru	Orientation	probtn.com
9144	moo.com	Orientation	moo.com
9160	pornodoido.com	Orientation	mileporn.com
9193	5156edu.com	Motion	baidu.com
9205	mtb.com	Motion	mtb.com
9206	studwood.ru	Motion	admixer.net
9219	groupon.de	Motion, Orientation	groupon.de
9264	groupon.fr	Motion, Orientation	groupon.fr
9265	thebay.com	Motion, Orientation	thebay.com
9274	kmart.com	Motion, Orientation	kmart.com
9281	finishline.com	Motion, Orientation	finishline.com
9293	imgbabes.com	Motion, Orientation	adsco.re
9309	mediotiempo.com	Motion	doubleverify.com
9356	womenshealthmag.com	Motion	doubleverify.com
9375	fastcodesign.com	Orientation	lightboxcdn.com
9378	ufc.com	Motion	doubleverify.com
9386	desixnxx.net	Motion, Orientation	adsco.re
9443	sacbee.com	Orientation	sacbee.com
9480	marieclairearabia.com	Orientation	vimeocdn.com, vimeo.com
9521	politifact.com	Motion, Orientation	sparkflow.net, ajax.googleapis.com, doubleverify.com
9532	damai.cn	Orientation	alicdn.com
9543	groupon.co.uk	Motion, Orientation	groupon.co.uk
9555	dropmefiles.com	Orientation	dropmefiles.com
9564	key.com	Motion, Orientation	key.com
9571	bd-film.co	Orientation	alicdn.com
9573	incestflix.com	Motion, Orientation	adsco.re
9581	hakaik24.com	Motion, Orientation	googlesyndication.com
9583	realgm.com	Motion	pxi.pub, doubleverify.com
9597	ovagames.com	Motion, Orientation	adsco.re
9613	geny.com	Motion	serving-sys.com
9618	5movies.to	Motion, Orientation	adsco.re
9636	shape.com	Motion, Light, Proximity, Orientation	b2c.com
9695	skyscanner.it	Orientation	skyscnr.com
9717	dovidka.biz.ua	Motion	admixer.net
9719	sta.sh	Motion	perimeterx.net
9747	realself.com	Motion	realself.com
9758	co188.com	Motion	baidu.com
9781	gtainside.com	Motion	serving-sys.com
9787	fantasypros.com	Light, Proximity, Orientation	adsafeprotected.com
9805	elfinanciero.com.mx	Motion, Orientation	vimeocdn.com, serving-sys.com
9819	zacks.com	Motion	doubleverify.com
9925	pornodingue.com	Orientation	porngray.com
9941	babnet.net	Motion	doubleverify.com, serving-sys.com
9957	arcai.com	Motion	doubleverify.com
9990	hellomagazine.com	Motion, Orientation	sparkflow.net, ajax.googleapis.com
9991	iyify.net	Motion	serving-sys.com
10013	espnfc.us	Motion	doubleverify.com, serving-sys.com
10018	haber61.net	Motion	serving-sys.com
10020	groupon.it	Motion, Orientation	groupon.it
10023	tractorsupply.com	Motion, Orientation	tractorsupply.com
10050	daily-stuff.com	Motion, Orientation	ad-score.com
10145	investors.com	Motion	perimeterx.net
10206	anthem.com	Motion, Orientation	anthem.com
10207	pcoptimum.ca	Orientation	pcoptimum.ca
10210	commonsensemedia.org	Orientation	lightboxcdn.com
10241	otorrents.com	Motion, Orientation	adsco.re
10278	etao.com	Orientation	alicdn.com
10282	skidrow-games.com	Motion, Orientation	adsco.re
10298	fashionbeans.com	Orientation	clearstream.tv
